X1,X2,X3,X4,X5,X6,X7,X8,X9,X10,y
-0.05847317275150623,0.9452332752179411,-0.7750686009250064,-2.370018694915815,0.9194977612119192,-0.22131675784093732,1.6585212484724368,0.3575721203350068,-0.6913521393720893,-0.8531989340899957,0.0
-0.7402274315923943,-0.07254122300719276,1.36844337583161,-0.2143907822178726,-0.1790208221051307,0.9466511744555317,-1.1077218056348375,0.2407430977255697,1.3103857014597005,-1.4676867084922436,1.0
0.6357275546873901,0.6741328249775695,0.9254879133384013,0.5282096865756254,1.4922898235601982,-1.63242246870621,0.868657250216489,0.8198619121295352,-0.47028252726910397,0.7042110517778133,0.0
0.9217227102208331,0.6743986625913958,1.2522562047323134,-1.2247252399821225,0.5385962471620933,-1.4040714994862382,1.0116729101980944,0.9538628229155645,-0.776749154116033,0.6804790525013688,0.0
0.28792404950690004,1.185184851710351,0.9542247364699303,1.0644944405508252,-0.2163080563493117,2.010666388837333,1.360549380509925,-0.6682812332802911,-1.790496666557757,-0.8743779783403229,0.0
-0.16614072217865908,-0.22026879933362356,-0.6072857347680611,-0.3295091423661304,0.8549351484532896,-1.268656297001876,-0.07209066020604585,-0.3115751969486798,0.2598689533148612,-0.2553585601129055,0.0
0.6509973487069283,-0.8014206964062139,0.31359154981289444,-0.5285803801919816,-0.3318141422388254,0.6548233342188868,-0.3483286796813311,-0.4653556194169544,0.6658129711289245,-1.9446544998428714,1.0
1.5082981923963314,-1.1496165700323258,1.5747543122027046,0.2796735406167451,-1.479033630909072,-0.24234275377467254,-0.5533859510021069,1.0258393989563301,-0.9016883902302425,1.296207897091124,0.0
0.45273138073685415,-1.6748350328527897,0.5088537565719217,-0.6162783156242224,0.3192955395370243,0.029369958053508095,0.5123879212798407,0.5554990604259835,0.8483755899606611,-0.01359155791276689,1.0
-1.3920667768116133,0.3558142220376365,-0.033167743622509877,-1.6681574415268257,-1.1879480752567158,-0.8309738657341175,1.1910178320793763,1.5846380506015643,0.5869562624643773,-0.1861827903885541,0.0
-0.45597620839502295,-0.0861768867479331,-0.25923876146484587,-1.7462552271733855,1.576358953053994,-0.8439780731743204,-0.8887422624148782,-0.8613251440020762,-0.30861241231564646,-0.3193024148986343,0.0
1.953755966584965,-0.6570826230082425,-2.545792109004394,-1.3278190790948143,-0.6873678731988958,0.11933367013200438,-0.4728998157066102,1.4429091517336068,0.8468819267884584,1.449328439525543,1.0
